drug_id,drug_name,target_id,target_uniprot,target_name,target_gene,action,atc_codes
DB11133,Omega-3 fatty acids,,Q07869,Peroxisome proliferator-activated receptor alpha,PPARA,activator,A05BA10
DB11133,Omega-3 fatty acids,,P36956,Sterol regulatory element-binding protein 1,SREBF1,inhibitor,A05BA10
DB11136,Chromium,,P00167,Cytochrome b5,CYB5A,substrate,
DB11148,Butamben,,Q06432,Voltage-dependent calcium channel,CACNG1,inhibitor,
DB11148,Butamben,,P48048,ATP-sensitive potassium channel,KCNJ1,antagonist,
DB11148,Butamben,,O75762,Transient receptor potential cation channel subfamily A member 1,TRPA1,inhibitor,
DB11148,Butamben,,Q9HBA0,Transient receptor potential cation channel subfamily V member 4,TRPV4,inhibitor,
DB11155,Triclocarban,,Q6GI75,Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI,fabI,antagonist,
DB11156,Pyrantel,,Q9HC97,G-protein coupled receptor 35,GPR35,,P02CC01
DB11156,Pyrantel,,P11229,Muscarinic acetylcholine receptor M1,CHRM1,antagonist,P02CC01
DB11156,Pyrantel,,P11229,Muscarinic acetylcholine receptor M1,CHRM1,agonist,P02CC01
DB11157,Anthralin,,P35908,"Keratin, type II cytoskeletal 2 epidermal",KRT2,antagonist,D05AC01;D05AC51
DB11157,Anthralin,,Q99456,"Keratin, type I cytoskeletal 12",KRT12,antagonist,D05AC01;D05AC51
DB11157,Anthralin,,Q9UQF2,C-Jun-amino-terminal kinase-interacting protein 1,MAPK8IP1,agonist,D05AC01;D05AC51
DB11160,Phenyltoloxamine,,P70174,Histamine H1 receptor,Hrh1,inverse agonist,
DB11166,Antithrombin Alfa,,P00734,Prothrombin,F2,inhibitor,
DB11166,Antithrombin Alfa,,P00742,Coagulation factor X,F10,inhibitor,
DB11181,Homatropine,,P11229,Muscarinic acetylcholine receptor M1,CHRM1,antagonist,S01FA05
DB11181,Homatropine,,P08172,Muscarinic acetylcholine receptor M2,CHRM2,antagonist,S01FA05
DB11181,Homatropine,,P20309,Muscarinic acetylcholine receptor M3,CHRM3,antagonist,S01FA05
DB11181,Homatropine,,P08173,Muscarinic acetylcholine receptor M4,CHRM4,antagonist,S01FA05
DB11181,Homatropine,,P08912,Muscarinic acetylcholine receptor M5,CHRM5,antagonist,S01FA05
DB11185,Sulisobenzone,,,Skin epithelial cells,,protector,
DB11186,Pentoxyverine,,Q99720,Sigma non-opioid intracellular receptor 1,SIGMAR1,agonist,R05DB05
DB11186,Pentoxyverine,,Q12809,Potassium voltage-gated channel subfamily H member 2,KCNH2,inhibitor,R05DB05
DB11186,Pentoxyverine,,P35498,Voltage-gated sodium channel alpha subunit,SCN1A,inhibitor,R05DB05
DB11186,Pentoxyverine,,P41145,Kappa-type opioid receptor,OPRK1,agonist,R05DB05
DB11186,Pentoxyverine,,P35372,Mu-type opioid receptor,OPRM1,antagonist,R05DB05
DB11193,Papain,,O00206,Toll-like receptor 4,TLR4,activator,
DB11195,Xylitol,,P12070,Xylose isomerase,xylA,,
DB11195,Xylitol,,P24300,Xylose isomerase,xylA,,
DB11195,Xylitol,,P15587,Xylose isomerase,xylA,,
DB11195,Xylitol,,P12851,Xylose isomerase,xylA,,
DB11195,Xylitol,,Q54873,Hyaluronate lyase,,,
DB11200,Aluminum zirconium octachlorohydrex gly,,,Sweat ducts,,antagonist,
DB11201,Menthyl salicylate,,P23219,Prostaglandin G/H synthase 1,PTGS1,antagonist,
DB11201,Menthyl salicylate,,P35354,Prostaglandin G/H synthase 2,PTGS2,antagonist,
DB11217,Arbutin,,P14679,Tyrosinase,TYR,inhibitor,
DB11219,Enzacamene,,P06401,Progesterone receptor,PGR,antagonist,
DB11219,Enzacamene,,P10275,Androgen receptor,AR,antagonist,
DB11219,Enzacamene,,Q92731,Estrogen receptor beta,ESR2,,
DB11219,Enzacamene,,P03372,Estrogen receptor alpha,ESR1,,
DB11221,Dioxybenzone,,P04278,Sex hormone-binding globulin,SHBG,binder,
DB11235,Thonzylamine,,P35367,Histamine H1 receptor,HRH1,antagonist,D04AA01;R06AC06;R01AC06
DB11235,Thonzylamine,,P11229,Muscarinic acetylcholine receptor M1,CHRM1,antagonist,D04AA01;R06AC06;R01AC06
DB11235,Thonzylamine,,P08172,Muscarinic acetylcholine receptor M2,CHRM2,antagonist,D04AA01;R06AC06;R01AC06
DB11235,Thonzylamine,,P20309,Muscarinic acetylcholine receptor M3,CHRM3,antagonist,D04AA01;R06AC06;R01AC06
DB11235,Thonzylamine,,P08173,Muscarinic acetylcholine receptor M4,CHRM4,antagonist,D04AA01;R06AC06;R01AC06
DB11235,Thonzylamine,,P08912,Muscarinic acetylcholine receptor M5,CHRM5,antagonist,D04AA01;R06AC06;R01AC06
DB11251,Tocopherol,,,Free radicals,,binder,A11HA03
DB11254,Hexylresorcinol,,P11387,DNA topoisomerase 1,TOP1,inhibitor,R02AA12
DB11254,Hexylresorcinol,,P21980,Protein-glutamine gamma-glutamyltransferase 2,TGM2,inhibitor,R02AA12
DB11254,Hexylresorcinol,,P14679,Tyrosinase,TYR,inhibitor,R02AA12
DB11263,Polydatin,,P14618,Pyruvate kinase PKM,PKM,inhibitor,
DB11273,Dihydroergocornine,,P08908,Serotonin Receptors,HTR1A,antagonist,
DB11273,Dihydroergocornine,,P08908,Serotonin Receptors,HTR1A,agonist,
DB11273,Dihydroergocornine,,P08588,Beta adrenergic receptor,ADRB1,antagonist,
DB11273,Dihydroergocornine,,P08588,Beta adrenergic receptor,ADRB1,agonist,
DB11273,Dihydroergocornine,,P35348,Alpha adrenergic receptor,ADRA1A,antagonist,
DB11273,Dihydroergocornine,,P35348,Alpha adrenergic receptor,ADRA1A,agonist,
DB11274,Dihydro-alpha-ergocryptine,,P14416,Dopamine D2 receptor,DRD2,agonist,
DB11274,Dihydro-alpha-ergocryptine,,P21728,D(1) dopamine receptor,DRD1,partial agonist,
DB11274,Dihydro-alpha-ergocryptine,,P35462,Dopamine D3 receptor,DRD3,partial agonist,
DB11275,Epicriptine,,P21728,Dopamine receptor,DRD1,agonist,
DB11278,DL-Methylephedrine,,P08588,Beta-1 adrenergic receptor,ADRB1,agonist,
DB11278,DL-Methylephedrine,,P08913,Alpha-2A adrenergic receptor,ADRA2A,agonist,
DB11278,DL-Methylephedrine,,P35348,Alpha adrenergic receptor,ADRA1A,agonist,
DB11278,DL-Methylephedrine,,P08588,Beta adrenergic receptor,ADRB1,agonist,
DB11294,Coccidioides immitis spherule,,P04439,"HLA class I histocompatibility antigen, A-2 alpha chain",HLA-A,binder,
DB11294,Coccidioides immitis spherule,,P01903,HLA-DR,HLA-DRA,binder,
DB11294,Coccidioides immitis spherule,,P04439,"HLA class I histocompatibility antigen, A-3 alpha chain",HLA-A,,
DB11294,Coccidioides immitis spherule,,P01889,"HLA class I histocompatibility antigen, B-27 alpha chain",HLA-B,,
DB11300,Thrombin,,P03951,Coagulation factor XI,F11,activator,B02BC06;B02BD30
DB11300,Thrombin,,P00488,Coagulation factor XIII A chain,F13A1,activator,B02BC06;B02BD30
DB11300,Thrombin,,P05160,Coagulation factor XIII B chain,F13B,activator,B02BC06;B02BD30
DB11300,Thrombin,,P02671,Fibrinogen alpha chain,FGA,activator,B02BC06;B02BD30
DB11300,Thrombin,,P02675,Fibrinogen beta chain,FGB,activator,B02BC06;B02BD30
DB11300,Thrombin,,P02679,Fibrinogen gamma chain,FGG,activator,B02BC06;B02BD30
DB11300,Thrombin,,P12259,Coagulation factor V,F5,activator,B02BC06;B02BD30
DB11300,Thrombin,,P00451,Coagulation factor VIII,F8,activator,B02BC06;B02BD30
DB11300,Thrombin,,P25116,Proteinase-activated receptor 1,F2R,,B02BC06;B02BD30
DB11300,Thrombin,,Q96RI0,Proteinase-activated receptor 4,F2RL3,,B02BC06;B02BD30
DB11311,Prothrombin,,P02671,Fibrinogen alpha chain,FGA,cleavage,
DB11311,Prothrombin,,P02675,Fibrinogen beta chain,FGB,cleavage,
DB11311,Prothrombin,,P00488,Coagulation factor XIII A chain,F13A1,agonist,
DB11311,Prothrombin,,Q96IY4,Carboxypeptidase B2,CPB2,agonist,
DB11312,Protein C,,P12259,Coagulation factor V,F5,inactivator,B01AD12
DB11312,Protein C,,P00451,Coagulation factor VIII,F8,inactivator,B01AD12
DB11323,Glycol salicylate,,P23219,Prostaglandin G/H synthase 1,PTGS1,antagonist,
DB11323,Glycol salicylate,,P35354,Prostaglandin G/H synthase 2,PTGS2,antagonist,
DB11324,Nonivamide,,Q8NER1,Transient receptor potential cation channel subfamily V member 1,TRPV1,agonist,
DB11327,Dipyrithione,,P35228,"Nitric oxide synthase, inducible",NOS2,antagonist,
DB11327,Dipyrithione,,P35354,Prostaglandin G/H synthase 2,PTGS2,,
DB11328,Tetradecyl hydrogen sulfate (ester),,Q9UNN8,Endothelial protein C receptor,PROCR,antagonist,
DB11332,Sinapultide,,,Lung epithelial cells,,agonist,
DB11338,Clove oil,,P19320,Vascular cell adhesion protein 1,VCAM1,antagonist,
DB11338,Clove oil,,P02778,C-X-C motif chemokine 10,CXCL10,,
DB11338,Clove oil,,P02452,Collagen alpha-1(I) chain,COL1A1,,
DB11338,Clove oil,,P15509,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha,CSF2RA,,
DB11345,(S)-camphor,,Q8NER1,Transient receptor potential cation channel subfamily V member 1,TRPV1,agonist,
DB11345,(S)-camphor,,Q8NER1,Transient receptor potential cation channel subfamily V member 1,TRPV1,activator,
DB11345,(S)-camphor,,Q8NET8,Transient receptor potential cation channel subfamily V member 3,TRPV3,agonist,
DB11345,(S)-camphor,,Q8NET8,Transient receptor potential cation channel subfamily V member 3,TRPV3,activator,
DB11345,(S)-camphor,,O75762,Transient receptor potential cation channel subfamily A member 1,TRPA1,inhibitor,
DB11345,(S)-camphor,,Q7Z2W7,Transient receptor potential cation channel subfamily M member 8,TRPM8,activator,
DB11348,Calcium Phosphate,,P41180,Extracellular calcium-sensing receptor,CASR,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P27797,Calreticulin,CALR,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q99828,Calcium and integrin-binding protein 1,CIB1,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,O75340,Programmed cell death protein 6,PDCD6,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P30626,Sorcin,SRI,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q99653,Calcineurin B homologous protein 1,CHP1,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P09486,SPARC,SPARC,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P27824,Calnexin,CANX,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P35556,Fibrillin-2,FBN2,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P04271,Protein S100-B,S100B,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,O14958,Calsequestrin-2,CASQ2,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q15493,Regucalcin,RGN,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q9UBV8,Peflin,PEF1,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P06703,Protein S100-A6,S100A6,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P13693,Translationally-controlled tumor protein,TPT1,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,O75838,Calcium and integrin-binding family member 2,CIB2,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q99584,Protein S100-A13,S100A13,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P31415,Calsequestrin-1,CASQ1,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q02818,Nucleobindin-1,NUCB1,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P80303,Nucleobindin-2,NUCB2,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P0DP23,Calmodulin,CALM1,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q75N90,Fibrillin-3,FBN3,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P28676,Grancalcin,GCA,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q9ULU8,Calcium-dependent secretion activator 1,CADPS,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P0DP24,Calmodulin-2,CALM2,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P0DP25,Calmodulin-3,CALM3,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q96FQ6,Protein S100-A16,S100A16,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P22676,Calretinin,CALB2,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q13938,Calcyphosin,CAPS,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q86UW7,Calcium-dependent secretion activator 2,CADPS2,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q96L12,Calreticulin-3,CALR3,ligand,A12AA01;A11GB01
DB11348,Calcium Phosphate,,Q9ULB1,Neurexin-1,NRXN1,agonist,A12AA01;A11GB01
DB11348,Calcium Phosphate,,P62166,Neuronal calcium sensor 1,NCS1,ligand,A12AA01;A11GB01
DB11359,Guaiacol,,P02768,Serum albumin,ALB,,
DB11362,Selexipag,,P43119,Prostacyclin receptor,PTGIR,agonist,B01AC27
DB11363,Alectinib,,Q9UM73,ALK tyrosine kinase receptor,ALK,inhibitor,L01ED03
DB11365,Sennosides,,Q92482,Aquaporin-3,AQP3,inhibitor,A06AB56;A06AB06
DB11365,Sennosides,,Q72547,Reverse transcriptase/RNaseH,pol,inhibitor,A06AB56;A06AB06
DB11367,Cefroxadine,,P02919,Penicillin-binding protein 1B,mrcB,inhibitor,J01DB11
DB11386,Chlorobutanol,,Q12809,Potassium voltage-gated channel subfamily H member 2,KCNH2,,A04AD54;A04AD04
DB11397,Dichlorvos,,P02787,Serotransferrin,TF,,
DB11397,Dichlorvos,,P06276,Cholinesterase,BCHE,,
DB11421,Imidacloprid,,Q494W8,CHRNA7-FAM7A fusion protein,CHRFAM7A,,
DB11425,Luprostiol,,P10275,Androgen receptor,AR,inhibitor,
DB11429,Mibolerone,,P10275,Androgen receptor,AR,,
DB11431,Moxidectin,,Q25634,Glutamate-gated chloride channel,GluClX,binder,P02CX03
DB11431,Moxidectin,,,GABA-A gated chloride channel,,binder,P02CX03
DB11431,Moxidectin,,,ABC transporters,,binder,P02CX03
DB11447,Phenothiazine,,P10275,Androgen receptor,AR,,
DB11455,Robenacoxib,,Q8SPQ9,Cyclooxygenase 2,PTGS2,inhibitor,
DB11477,Xylazine,,P08913,Alpha-2 adrenergic receptors,ADRA2A,agonist,
DB11478,Zeranol,,P03372,Estrogen receptor alpha,ESR1,,
DB11478,Zeranol,,P04278,Sex hormone-binding globulin,SHBG,,
DB11496,2-mercaptobenzothiazole,,P07202,Thyroid peroxidase,TPO,inhibitor,
DB11541,Ractopamine,,P03372,Estrogen receptor alpha,ESR1,,
DB11560,Lesinurad,,Q96S37,Solute carrier family 22 member 12,SLC22A12,inhibitor,M04AB05
DB11560,Lesinurad,,Q9NSA0,Solute carrier family 22 member 11,SLC22A11,inhibitor,M04AB05
DB11564,Insulin argine,,P06213,Insulin receptor,INSR,agonist,
DB11564,Insulin argine,,P08069,Insulin-like growth factor 1 receptor,IGF1R,activator,
DB11567,Insulin peglispro,,P06213,Insulin receptor,INSR,,
DB11567,Insulin peglispro,,P08069,Insulin-like growth factor 1 receptor,IGF1R,activator,
DB11568,Insulin tregopil,,P06213,Insulin receptor,INSR,agonist,
DB11568,Insulin tregopil,,P08069,Insulin-like growth factor 1 receptor,IGF1R,activator,
DB11569,Ixekizumab,,Q16552,Interleukin-17A,IL17A,antibody,L04AC13
DB11571,Human thrombin,,P12259,Coagulation factor V,F5,activator,
DB11571,Human thrombin,,P00451,Coagulation factor VIII,F8,activator,
DB11571,Human thrombin,,P03951,Coagulation factor XI,F11,activator,
DB11571,Human thrombin,,P00488,Coagulation factor XIII A chain,F13A1,activator,
DB11571,Human thrombin,,P05160,Coagulation factor XIII B chain,F13B,activator,
DB11571,Human thrombin,,P02671,Fibrinogen alpha chain,FGA,activator,
DB11571,Human thrombin,,P02675,Fibrinogen beta chain,FGB,activator,
DB11571,Human thrombin,,P02679,Fibrinogen gamma chain,FGG,activator,
DB11572,Thrombin alfa,,P12259,Coagulation factor V,F5,activator,
DB11572,Thrombin alfa,,P00451,Coagulation factor VIII,F8,activator,
DB11572,Thrombin alfa,,P02671,Fibrinogen alpha chain,FGA,activator,
DB11572,Thrombin alfa,,P02675,Fibrinogen beta chain,FGB,activator,
DB11572,Thrombin alfa,,P02679,Fibrinogen gamma chain,FGG,activator,
DB11574,Elbasvir,,Q5L478,Nonstructural protein 5A,NS5A,inhibitor,J05AP54;J05AP10
DB11575,Grazoprevir,,B0B3C9,NS3/4A protein,NS3/4A,antagonist,J05AP11;J05AP54
DB11577,Indigotindisulfonic acid,,P35348,Alpha adrenergic receptor,ADRA1A,agonist,V04CH02
DB11580,Ravulizumab,,P01031,Complement C5,C5,inhibitor,L04AA43
DB11581,Venetoclax,,P10415,Apoptosis regulator Bcl-2,BCL2,antagonist,L01XX52
DB11581,Venetoclax,,P10415,Apoptosis regulator Bcl-2,BCL2,inhibitor,L01XX52
DB11582,Thiocolchicoside,,P14867,GABA(A) Receptor,GABRA1,antagonist,M03BX05;M03BX55
DB11582,Thiocolchicoside,,P23415,Glycine receptor subunit alpha-1,GLRA1,antagonist,M03BX05;M03BX55
DB11582,Thiocolchicoside,,O14788,Tumor necrosis factor ligand superfamily member 11,TNFSF11,antagonist,M03BX05;M03BX55
DB11584,Pipradrol,,P21728,D(1) dopamine receptor,DRD1,agonist,N06BX15
DB11586,Asunaprevir,,P26663,Genome polyprotein,,inhibitor,J05AP06;J05AP58
DB11587,Etafedrine,,P07550,Beta-2 adrenergic receptor,ADRB2,agonist,
DB11588,Carbon monoxide,,P02144,Myoglobin,MB,inhibitor,V04CX08
DB11590,Thimerosal,,Q99707,Methionine synthase,MTR,antagonist,D08AK06
DB11590,Thimerosal,,Q9UPY5,Cystine/glutamate transporter,SLC7A11,antagonist,D08AK06
DB11590,Thimerosal,,P54710,Sodium/potassium-transporting ATPase subunit gamma,FXYD2,antagonist,D08AK06
DB11591,Bilastine,,P35367,Histamine H1 receptor,HRH1,antagonist,S01GX13;R06AX29
DB11595,Atezolizumab,,Q9NZQ7,Programmed cell death 1 ligand 1,CD274,inhibitor,L01FF05
DB11595,Atezolizumab,,Q9NZQ7,Programmed cell death 1 ligand 1,CD274,antibody,L01FF05
DB11595,Atezolizumab,,Q15116,Programmed cell death protein 1,PDCD1,inhibitor,L01FF05
DB11596,Levoleucovorin,,P0A827,Serine hydroxymethyltransferase,glyA,,V03AF10;V03AF04
DB11597,Human Rho(D) immune globulin,,A6PZ59,Rhesus blood group D antigen,RHD,antibody,J06BB01
DB11598,Antithrombin III human,,P01008,Antithrombin-III,SERPINC1,agonist,B01AB02
DB11601,Tuberculin purified protein derivative,,O60603,Toll-like receptor 2,TLR2,ligand,
DB11603,"Rabies immune globulin, human",,P08667,Rabies Virus Proteins,G,antibody,
DB11604,"Tetanus immune globulin, human",,P04958,Tetanus toxin,tetX,antibody,J06BB02
DB11605,Myrrh,,Q96RI1,Bile acid receptor,NR1H4,antagonist,
DB11605,Myrrh,,O75469,Nuclear receptor subfamily 1 group I member 2,NR1I2,partial agonist,
DB11605,Myrrh,,Q07869,Peroxisome proliferator-activated receptor alpha,PPARA,agonist,
DB11606,Susoctocog alfa,,P04275,von Willebrand factor,VWF,binding,B02BD14
DB11607,Efmoroctocog alfa,,P04275,von Willebrand factor,VWF,binding,
DB11611,Lifitegrast,,P20701,Integrin alpha-L,ITGAL,antagonist,S01XA25
DB11613,Velpatasvir,,Q5L478,Nonstructural protein 5A,NS5A,inhibitor,J05AP55;J05AP56
DB11614,Rupatadine,,P25105,Platelet-activating factor receptor,PTAFR,antagonist,R06AX28
DB11614,Rupatadine,,P35367,Histamine H1 receptor,HRH1,antagonist,R06AX28
DB11619,Gestrinone,,P04278,Sex hormone-binding globulin,SHBG,antagonist,G03XA02
DB11619,Gestrinone,,P06401,Progesterone receptor,PGR,antagonist,G03XA02
DB11619,Gestrinone,,P06401,Progesterone receptor,PGR,agonist,G03XA02
DB11619,Gestrinone,,P04150,Glucocorticoid receptor,NR3C1,antagonist,G03XA02
DB11619,Gestrinone,,P10275,Androgen receptor,AR,antagonist,G03XA02
DB11619,Gestrinone,,P30968,Gonadotropin-releasing hormone receptor,GNRHR,antagonist,G03XA02
DB11619,Gestrinone,,P03372,Estrogen receptor alpha,ESR1,antagonist,G03XA02
DB11619,Gestrinone,,P03372,Estrogen receptor alpha,ESR1,agonist,G03XA02
DB11623,Candoxatrilat,,P08473,Neprilysin,MME,inhibitor,
DB11626,Tasonermin,,P19438,Tumor necrosis factor receptor superfamily member 1A,TNFRSF1A,agonist,L03AX11
DB11626,Tasonermin,,P20333,Tumor necrosis factor receptor superfamily member 1B,TNFRSF1B,agonist,L03AX11
DB11632,Opicapone,,P21964,Catechol O-methyltransferase,COMT,inhibitor,N04BX04
DB11633,Isavuconazole,,P50859,Lanosterol 14-alpha demethylase,ERG11,inhibitor,J02AC05
DB11633,Isavuconazole,,Q12809,Potassium voltage-gated channel subfamily H member 2,KCNH2,inhibitor,J02AC05
DB11633,Isavuconazole,,Q13936,Voltage-dependent L-type calcium channel subunit alpha-1C,CACNA1C,inhibitor,J02AC05
DB11633,Isavuconazole,,P48051,G protein-activated inward rectifier potassium channel 2,KCNJ6,inhibitor,J02AC05
DB11633,Isavuconazole,,Q92806,G protein-activated inward rectifier potassium channel 3,KCNJ9,inhibitor,J02AC05
DB11633,Isavuconazole,,Q14654,ATP-sensitive inward rectifier potassium channel 11,KCNJ11,inhibitor,J02AC05
DB11633,Isavuconazole,,P22460,Potassium voltage-gated channel subfamily A member 5,KCNA5,inhibitor,J02AC05
DB11633,Isavuconazole,,Q9UK17,Potassium voltage-gated channel subfamily D member 3,KCND3,inhibitor,J02AC05
DB11633,Isavuconazole,,P51787,Potassium voltage-gated channel subfamily KQT member 1,KCNQ1,inhibitor,J02AC05
DB11633,Isavuconazole,,Q14524,Sodium channel protein type 5 subunit alpha,SCN5A,inhibitor,J02AC05
DB11635,Tocofersolan,,P08183,P-glycoprotein 1,ABCB1,antagonist,A11HA08
DB11638,Artenimol,,P63261,"Actin, cytoplasmic 2",ACTG1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P49419,Alpha-aminoadipic semialdehyde dehydrogenase,ALDH7A1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P07355,Annexin A2,ANXA2,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P25705,"ATP synthase subunit alpha, mitochondrial",ATP5A1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,O75964,"ATP synthase subunit g, mitochondrial",ATP5L,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P48047,"ATP synthase subunit O, mitochondrial",ATP5O,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P20810,Calpastatin,CAST,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P49368,T-complex protein 1 subunit gamma,CCT3,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P23528,Cofilin-1,CFL1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,O00299,Chloride intracellular channel protein 1,CLIC1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P21291,Cysteine and glycine-rich protein 1,CSRP1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,Q16555,Dihydropyrimidinase-related protein 2,DPYSL2,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P15924,Desmoplakin,DSP,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P68104,Elongation factor 1-alpha 1,EEF1A1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P06733,Alpha-enolase,ENO1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P21333,Filamin-A,FLNA,ligand,P01BF05;P01BE05
DB11638,Artenimol,,Q9C0B1,Alpha-ketoglutarate-dependent dioxygenase FTO,FTO,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P11413,Glucose-6-phosphate 1-dehydrogenase,G6PD,ligand,P01BF05;P01BE05
DB11638,Artenimol,,O14556,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",GAPDHS,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P06744,Glucose-6-phosphate isomerase,GPI,ligand,P01BF05;P01BE05
DB11638,Artenimol,,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,ligand,P01BF05;P01BE05
DB11638,Artenimol,,Q14103,Heterogeneous nuclear ribonucleoprotein D0,HNRNPD,ligand,P01BF05;P01BE05
